date,season,holiday,weekday,weather,temperature,realfeel,humidity,windspeed,rentals
2012-10-09,4,0,2,2,55.388028199999994,55.2477056,0.761667,7.9225423871,6392
2012-10-10,4,0,3,1,61.098528200000004,62.973269599999995,0.630833,7.819337013597,7691
2012-10-11,4,0,4,1,54.400999999999996,54.422639600000004,0.463333,7.560178703772,7570
2012-10-12,4,0,5,1,54.6125,54.648834799999996,0.539167,9.787316525844,7282
2012-10-13,4,0,6,1,50.875971799999995,49.697844800000006,0.494583,6.084162845693999,7109
2012-10-14,4,0,0,1,61.7330282,63.574635199999996,0.640417,11.599134942484001,6639
2012-10-15,4,0,1,2,65.1170282,67.25102,0.7075,12.324570050709,5875
2012-10-16,4,0,2,1,57.2209718,57.9485048,0.558333,7.586198614397,7534
2012-10-17,4,0,3,1,56.163471799999996,56.6728304,0.692917,4.2202629759470005,7461
2012-10-18,4,0,4,2,61.8035,64.09985,0.728333,9.864127302009,7509
2012-10-19,4,0,5,2,65.257971800000007,67.1020448,0.815,5.6183856295779995,5424
2012-10-20,4,0,6,1,58.56052820000001,59.3736296,0.572917,4.893283576209,8090
2012-10-21,4,0,0,1,56.8685282,57.4237652,0.51,6.913136382278001,6824
2012-10-22,4,0,1,1,58.842499999999994,60.573509599999994,0.568333,3.3923010934881,7058
2012-10-23,4,0,2,1,63.6365282,66.2001152,0.641667,3.9361172255506,7466
2012-10-24,4,0,3,1,67.30250000000001,69.5760548,0.63625,3.0299332469744003,7693
2012-10-25,4,0,4,2,64.13,66.12693440000001,0.800417,5.177962214375,7359
2012-10-26,4,0,5,2,63.7774718,65.3027,0.807083,5.514847201219,7444
2012-10-27,4,0,6,2,62.438,64.3978004,0.72,9.812295640044,7852
2012-10-28,4,0,0,2,57.9965,58.7711948,0.694583,16.569812140855998,4459
2012-10-29,4,0,1,3,54.824,55.40072,0.88,14.912531177400002,22
2012-10-30,4,0,2,2,44.5181972,40.0171892,0.825455,8.867960227713,1096
2012-10-31,4,0,3,2,47.8445,46.09868,0.666667,6.938656710619,5566
2012-11-01,4,0,4,2,48.549471800000006,47.1491096,0.581667,6.550606171522,5986
2012-11-02,4,0,5,1,47.632999999999996,45.497789600000004,0.522083,11.081359536975,5847
2012-11-03,4,0,6,2,46.6459718,41.6729048,0.49125,11.262624642353,5138
2012-11-04,4,0,0,1,45.1654718,42.3491144,0.532917,7.456598643555999,5107
2012-11-05,4,0,1,1,44.6015282,39.79931,0.494167,9.838648605525,5259
2012-11-06,4,0,2,1,41.358471800000004,36.6501596,0.567083,7.223668403641,5686
2012-11-07,4,0,3,2,42.6274718,35.8249748,0.5475,12.660580768556,5035
2012-11-08,4,0,4,1,47.3939204,43.816650800000005,0.333478,14.481016979595001,5315
2012-11-09,4,0,5,1,48.197028200000005,45.4230644,0.540833,8.932447974206001,5992
2012-11-10,4,0,6,1,50.523528199999994,49.999715599999995,0.645417,2.4082280736506,6536
2012-11-11,4,0,0,1,53.2024718,53.299504400000004,0.659167,5.3080617675,6852
2012-11-12,4,1,1,1,58.63099999999999,59.675500400000004,0.741667,7.223834931069,6269
2012-11-13,4,0,2,2,46.6459718,41.59913,0.662917,14.240010159422,4094
2012-11-14,4,0,3,1,42.0635282,36.6496844,0.552083,8.310759453625,5495
2012-11-15,4,0,4,2,44.8130282,41.7496496,0.620417,6.369132906859001,5445
2012-11-16,4,0,5,1,46.787,44.4478352,0.524583,7.120088343425001,5698
2012-11-17,4,0,6,1,45.095,41.9743004,0.545417,7.482452026753,5629
2012-11-18,4,0,0,1,46.5755,43.324224799999996,0.692917,9.475910235484001,4669
2012-11-19,4,0,1,2,49.8184718,47.8237748,0.623333,9.786275729419,5499
2012-11-20,4,0,2,2,49.254528199999996,48.4232396,0.685,3.443995370325,5634
2012-11-21,4,0,3,1,47.4919718,46.5491696,0.61375,4.298322707822001,5146
2012-11-22,4,1,4,1,46.364000000000004,44.82407479999999,0.580417,2.2011095850756,2425
2012-11-23,4,0,5,1,48.7609718,48.1989452,0.56875,6.1623891049970005,3910
2012-11-24,4,0,6,1,41.1469718,32.7505496,0.404583,15.689839579447002,2277
2012-11-25,4,0,0,1,38.3974718,33.800860400000005,0.468333,6.2655944785,2424
2012-11-26,4,0,1,1,44.1079718,43.4736752,0.535417,1.9421261290499998,5087
2012-11-27,4,0,2,2,42.2750282,36.6490904,0.786667,9.890147212634,3959
2012-11-28,4,0,3,1,42.6980282,37.6237256,0.50625,8.776869724597,5260
2012-11-29,4,0,4,1,41.361602000000005,38.652533600000005,0.555652,4.8093953843540005,5323
2012-11-30,4,0,5,1,42.838971799999996,41.675399600000006,0.649583,2.4342479842756,5668
2012-12-01,4,0,6,2,42.838971799999996,40.8481952,0.806667,2.4855967166994,5191
2012-12-02,4,0,0,2,46.9985,45.87391040000001,0.823333,5.178128741803,4649
2012-12-03,4,0,1,1,55.8815,57.3485648,0.7675,3.4438205165255997,6234
2012-12-04,4,0,2,1,57.8554718,58.9236152,0.73375,7.249313627553001,6606
2012-12-05,4,0,3,1,54.682971800000004,54.0478256,0.485,13.489595936996999,5729
2012-12-06,4,0,4,1,39.2434718,33.87463519999999,0.50875,7.275333538178,5375
2012-12-07,4,0,5,2,44.7424718,41.44861040000001,0.764167,5.4371205242,5008
2012-12-08,4,0,6,2,49.8890282,49.4735504,0.91125,4.220596030803,5582
2012-12-09,4,0,0,2,50.1005282,49.5493448,0.905417,6.576792609575,3228
2012-12-10,4,0,1,2,54.4714718,54.94631,0.925,7.922875441956,5170
2012-12-11,4,0,2,2,47.4919718,43.3975244,0.596667,12.324570050709,5501
2012-12-12,4,0,3,2,42.7685,38.5237544,0.538333,6.783369884009,5319
2012-12-13,4,0,4,1,42.6274718,38.1495344,0.485833,7.249313627553001,5532
2012-12-14,4,0,5,1,41.4290282,38.150009600000004,0.642917,5.463306962253,5611
2012-12-15,4,0,6,1,45.0245282,43.3999004,0.650417,4.42754799195,5047
2012-12-16,4,0,0,2,48.2675,47.1486344,0.83875,4.194076537894,3786
2012-12-17,4,0,1,2,50.875971799999995,50.8982,0.907083,4.090675494663101,4585
2012-12-18,4,0,2,1,52.3564718,51.8733104,0.66625,9.217459667227999,5557
2012-12-19,4,0,3,1,45.7295,43.848845600000004,0.625417,7.664091818844001,5267
2012-12-20,4,0,4,2,45.518,43.0237796,0.667917,5.514680673791,4128
2012-12-21,1,0,5,2,45.2360282,39.0499196,0.556667,15.586259519231001,3623
2012-12-22,1,0,6,1,40.0894718,31.250224399999997,0.44125,16.958570421522,1749
2012-12-23,1,0,0,1,38.3974718,34.025154799999996,0.515417,5.540492425131,1787
2012-12-24,1,0,1,2,37.1683184,33.95732,0.791304,3.2152449688528004,920
2012-12-25,1,1,2,2,42.2443184,38.182442,0.734783,7.024376704182,1013
2012-12-26,1,0,3,3,38.1859718,29.3755604,0.823333,13.178397805922,441
2012-12-27,1,0,4,2,39.102528199999995,30.1250696,0.652917,14.576686986981,2114
2012-12-28,1,0,5,2,39.031971799999994,33.4994648,0.59,6.472546439646999,3095
2012-12-29,1,0,6,2,39.031971799999994,31.99712,0.752917,5.178295269231,1341
2012-12-30,1,0,0,1,39.2434718,30.72596,0.483333,14.602540370178,1796
2012-12-31,1,0,1,2,35.8594718,29.7502556,0.5775,6.446526529022,2729
